scores,steps,episode
100.0,47625,1041
100.0,47634,1042
100.0,47709,1043
-10.0,47765,1044
100.0,47803,1045
100.0,47876,1046
100.0,48027,1047
100.0,48080,1048
100.0,48097,1049
-10.0,48122,1050
100.0,48151,1051
100.0,48216,1052
100.0,48285,1053
100.0,48294,1054
100.0,48337,1055
100.0,48388,1056
-10.0,48453,1057
-10.0,48522,1058
100.0,48595,1059
100.0,48642,1060
-10.0,48665,1061
100.0,48710,1062
-10.0,48761,1063
100.0,48810,1064
100.0,48881,1065
100.0,48936,1066
100.0,48987,1067
100.0,49080,1068
100.0,49125,1069
100.0,49154,1070
100.0,49253,1071
100.0,49290,1072
100.0,49335,1073
100.0,49342,1074
-10.0,49412,1075
100.0,49458,1076
100.0,49539,1077
100.0,49574,1078
100.0,49647,1079
100.0,49690,1080
-10.0,49755,1081
100.0,49830,1082
100.0,49895,1083
100.0,49906,1084
100.0,49915,1085
100.0,49964,1086
100.0,50027,1087
100.0,50058,1088
100.0,50131,1089
100.0,50176,1090
-10.0,50243,1091
100.0,50262,1092
100.0,50301,1093
-10.0,50372,1094
100.0,50407,1095
100.0,50484,1096
100.0,50511,1097
100.0,50576,1098
100.0,50625,1099
100.0,50670,1100
100.0,50718,1101
100.0,50788,1102
100.0,50853,1103
100.0,50918,1104
100.0,50993,1105
-10.0,51086,1106
100.0,51105,1107
100.0,51144,1108
100.0,51285,1109
100.0,51306,1110
100.0,51347,1111
100.0,51420,1112
100.0,51482,1113
100.0,51560,1114
100.0,51605,1115
100.0,51632,1116
100.0,51705,1117
100.0,51746,1118
100.0,51781,1119
100.0,51824,1120
100.0,51877,1121
100.0,51920,1122
100.0,51943,1123
100.0,52002,1124
100.0,52023,1125
100.0,52085,1126
100.0,52151,1127
100.0,52218,1128
100.0,52259,1129
100.0,52310,1130
100.0,52447,1131
100.0,52496,1132
100.0,52503,1133
100.0,52543,1134
100.0,52585,1135
-10.0,52654,1136
100.0,52693,1137
100.0,52716,1138
100.0,52785,1139
100.0,52814,1140
100.0,52873,1141
100.0,52940,1142
100.0,52969,1143
100.0,53038,1144
100.0,53085,1145
100.0,53129,1146
-10.0,53159,1147
100.0,53208,1148
-10.0,53309,1149
100.0,53352,1150
100.0,53399,1151
100.0,53444,1152
100.0,53494,1153
-10.0,53544,1154
-10.0,53627,1155
100.0,53704,1156
